PCA1,PCA2,Cluster
-0.09712182210405762,-1.4159517151145438,0
-1.0594390166073875,0.19991377133926302,2
-1.1587345726063245,-0.3623661353612155,0
-1.1439721141803596,1.0188350259356154,2
-1.9302319220407351,-0.8981756091651074,0
1.1080772188642736,-0.08654308279994377,1
-1.8645282250003075,0.429975366374413,2
-1.2691932938276191,0.9755318992084243,2
-2.0539510847996603,-2.0910096235870976,0
1.0200320813091537,-0.5212483594331432,1
-0.973054603495247,-0.5523463610104125,0
-1.0264870065667648,-1.1644158452384348,0
-0.08654994068964106,1.9434330851682637,2
-1.9383019060154114,0.30327408101004094,2
-1.4315417648680073,-0.9052497127672028,0
-0.2616111056106952,1.2970245814811396,2
0.024897713507296415,2.0992657230884904,2
-0.1632946784903564,1.0028789196764931,2
0.2727356483435939,-1.32260053857955,0
-1.1558224580039975,-0.7049885127546942,0
1.1398568520129762,1.3468507408239707,1
-0.13682369200825373,-1.0549526230148485,0
1.0250693213712887,0.13100926014469422,1
-1.0943776419377098,0.8992610569523476,2
-0.2022916517939083,-0.9397772608152097,0
1.2085879108604112,-0.33249859112767144,1
-1.1636163226133132,-1.1078392829655819,0
1.2642794829689374,-1.363661914821799,1
-1.4808233015505365,-0.36027591509812246,0
0.23127362973467447,-1.0794638070994278,0
-1.8076944971058937,1.6024601029938534,2
-1.934534550288818,-1.285815056286587,0
-0.048750804343646426,-0.7353567207997336,0
-1.8592853615011848,-0.03950254877365819,0
-1.079399922897655,1.3929409619072155,2
-0.28433620389553826,-1.5330216480985566,0
1.042998420246292,1.1305222638158516,1
-0.10028700568102655,-0.48139972887031873,0
-1.7399404086320402,-1.3194685000046489,0
0.0013336458093595738,0.3418849805465134,2
-1.7638890414234134,0.07098841400641714,2
1.2639302683371867,-0.7990537314291162,1
-0.20017734663954734,-0.013096923204278715,0
-1.967359594620906,-0.4533786703458302,0
0.26152654565132116,0.3017465549412129,1
-0.41740634775572655,0.4222595550126377,2
-0.3390521313260403,1.2587137750493425,2
-1.3964501591485228,-1.6682446859925697,0
-0.3340806819195961,2.0835527402051723,2
-0.009400741029703674,-1.4565430513321844,0
1.2143047032704226,-0.42237333180512043,1
1.0154872852618024,0.20294103968555283,1
-1.8515407535846642,0.02634342256372217,2
-1.1149699527554198,-0.7194792004499655,0
-1.6343266724271925,-0.22218251661143879,0
-1.6762942987841283,-0.8458453448797667,0
-1.1667154131508735,-0.8590585679834897,0
-1.669626054829744,0.5044969624410547,2
-1.5214228817143336,0.2200428858814271,2
1.1554355366258076,-1.0680005869366205,1
-0.379336065635307,1.0907127615493664,2
1.0618929547308462,-0.20770401119369836,1
-1.2882881385968443,0.6798925970737113,2
-1.0193250236720672,0.6566773494029192,2
-1.8777871134632012,-1.0115416461825277,0
1.4008033475459336,0.046243721238088314,1
-1.5871416705934231,0.7947710570293489,2
0.0712364430213841,0.2816535056699043,2
-1.8210232290706325,-0.2006948934022958,0
-1.5714145511174578,-0.5042461209362956,0
0.08533031303669614,1.255896870806238,2
0.3529403718693156,-0.8994848681019529,0
0.310681874950558,0.7310422393695886,2
0.040351850116080334,-0.43409010404115156,0
-1.0585867229551054,-0.4001300441479428,0
-0.4454788266558665,0.9740030168271245,2
-1.2067340523659063,1.2170071157292182,2
-1.2200512308679845,0.6422599858590494,2
-1.8991228902562696,1.7819516210195692,2
1.219916488256851,0.20994846391607186,1
-1.34381347124129,0.7158719396926676,2
-0.012566671080133762,-0.3522928417828657,0
-1.8970161029380583,0.30372680133050195,2
1.0792535949108846,-0.7563440828669976,1
-1.6672519975785633,-0.1194074295329366,0
-1.658152772335937,0.7130975525651608,2
-1.6995414622246705,-1.0460003127290645,0
0.21587050852232004,1.764252243985216,2
-0.17397408601892883,-1.1851157554230674,0
1.203569501523289,-0.7871123216512026,1
-0.04083685255088321,1.5110489736607546,2
-1.4362933685619572,0.6965185747583107,2
-1.8839120218075232,0.7804532651634586,2
0.09133437010674572,0.5521272070599841,2
-0.18586086680076008,-0.5879344035858964,0
-1.256467979830512,-1.371974945463203,0
-1.835235952582729,0.39478865945921643,0
0.05246658646608693,-0.8844451300278768,0
-0.019496309916956056,0.9069459352222984,2
-0.0515033900971672,-0.35971940161637295,0
1.2299901820216483,-0.4444269511868261,1
-1.7574670538978814,0.010566036314624563,0
-1.752657538037056,0.8891512658994545,2
-1.6368589830369735,-0.7618555033185017,0
-0.95506007675611,-0.9119705267692315,0
1.0774566287342604,-0.20185705008449967,1
-0.2142027046181686,0.5575612045257279,2
1.2158854517446462,-0.9527198631417717,1
-1.3716128234298943,-0.5520738411861201,0
-1.8844226811868716,-0.16429520791037744,0
-0.34332127744044083,-1.4405286810837452,0
-1.7221623734457716,-1.6205482189338831,0
-1.9820491209565216,-1.0977208139932808,0
-1.2558657461223932,-0.4385966466468346,0
-1.3808339443326134,0.07097397721291082,2
1.1341532186852201,1.7712391405003636,1
-1.929993188849696,0.4579167524432464,2
-1.3852556344542633,-0.2153839732925955,0
-1.847364484523666,0.1976654893604307,0
1.2642962433757838,-1.2704269893468279,1
-2.0183291086783486,-0.37347366383647734,0
-1.1446785860239972,-0.5100706684079879,0
-1.215595390546305,0.5599493471847621,2
